locus_id	isoform	p-value-1	p-value-2	p-value_lowest
SNOO_135060	SNOO_135060A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_567320	SNOO_567320_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_138630	SNOO_138630A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_019210	SNOO_019210A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_011140	SNOO_011140A_1	0.084895255654948	0.5274725274725256	0.084895255654948
SNOO_106270	SNOO_106270A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_148820	SNOO_148820A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_128590	SNOO_128590A_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_073550	SNOO_073550A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_306540	SNOO_306540A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_307560	SNOO_307560A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_510180	SNOO_510180_1	0.1223776223776225	0.2797202797202817	0.1223776223776225
SNOO_154870	SNOO_154870A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_015240	SNOO_015240A_3	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_141490	SNOO_141490A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_029490	SNOO_029490A_1	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_511110	SNOO_511110_1	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_407350	SNOO_407350A_1	0.4038461538461552	0.0565968371032989	0.0565968371032989
SNOO_420590	SNOO_420590A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_010260	SNOO_010260A_2	0.1223776223776225	0.2797202797202817	0.1223776223776225
SNOO_083000	SNOO_083000A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_069020	SNOO_069020AB_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_505880	SNOO_505880_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_071210	SNOO_071210AB_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_079530	SNOO_079530A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_163570	SNOO_163570A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_163570	SNOO_163570A_2	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_411700	SNOO_411700A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_046060	SNOO_046060A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_001490	SNOO_001490A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_410580	SNOO_410580A_1	0.5384615384615398	0.5274725274725256	0.5274725274725256
SNOO_089930	SNOO_089930A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_074840	SNOO_074840A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_159500	SNOO_159500A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_410540	SNOO_410540A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_008800	SNOO_008800A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_105440	SNOO_105440A_1	0.1284965034965036	0.0489510489510486	0.0489510489510486
SNOO_420190	SNOO_420190A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_138790	SNOO_138790A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_425530	SNOO_425530A_3	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_625040	SNOO_625040_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_087390	SNOO_087390A_1	0.2447552447552455	0.0257258350469542	0.0257258350469542
SNOO_161910	SNOO_161910A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_412900	SNOO_412900A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_415350	SNOO_415350A_2	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_075550	SNOO_075550A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_408690	SNOO_408690A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_156890	SNOO_156890A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_032960	SNOO_032960A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_510280	SNOO_510280_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_145620	SNOO_145620A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_404910	SNOO_404910A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_502240	SNOO_502240_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_635620	SNOO_635620_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_301480	SNOO_301480A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_554650	SNOO_554650_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_554650	SNOO_554650_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_554650	SNOO_554650_3	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_554650	SNOO_554650_8	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_554650	SNOO_554650_9	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_105970	SNOO_105970A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_096910	SNOO_096910A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_013030	SNOO_013030A_2	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_305080	SNOO_305080A_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_521180	SNOO_521180_2	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_089810	SNOO_089810AB_1	0.4405594405594418	0.3356643356643369	0.3356643356643369
SNOO_083390	SNOO_083390A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_405610	SNOO_405610A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_066440	SNOO_066440A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_083200	SNOO_083200A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_021620	SNOO_021620A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_099290	SNOO_099290A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_307800	SNOO_307800A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_079780	SNOO_079780A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_005510	SNOO_005510A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_506350	SNOO_506350_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_533010	SNOO_533010_2	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_521630	SNOO_521630_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_306750	SNOO_306750A_2	0.2447552447552438	0.1398601398601395	0.1398601398601395
SNOO_073970	SNOO_073970A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_408740	SNOO_408740A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_089800	SNOO_089800A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_089800	SNOO_089800A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_047960	SNOO_047960A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_526170	SNOO_526170_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_526170	SNOO_526170_2	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_584370	SNOO_584370_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_584370	SNOO_584370_2	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_060270	SNOO_060270A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_422720	SNOO_422720A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_112160	SNOO_112160A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_409340	SNOO_409340A_1	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_409340	SNOO_409340A_2	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_036820	SNOO_036820A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_126850	SNOO_126850A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_434250	SNOO_434250A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_407620	SNOO_407620A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_003380	SNOO_003380A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_037070	SNOO_037070A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_511260	SNOO_511260_1	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_098450	SNOO_098450A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_157150	SNOO_157150A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_159770	SNOO_159770A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_438370	SNOO_438370A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_163160	SNOO_163160A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_010920	SNOO_010920A_1	0.0353730231895614	0.3296703296703253	0.0353730231895614
SNOO_122130	SNOO_122130A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_064790	SNOO_064790A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_064790	SNOO_064790A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_094780	SNOO_094780A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_096160	SNOO_096160A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_006760	SNOO_006760A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_129980	SNOO_129980A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_126320	SNOO_126320A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_007960	SNOO_007960A_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_049660	SNOO_049660A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_049660	SNOO_049660A_2	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_088580	SNOO_088580A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_137360	SNOO_137360A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_137360	SNOO_137360A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_577780	SNOO_577780_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_107700	SNOO_107700A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_143160	SNOO_143160A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_302050	SNOO_302050A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_301370	SNOO_301370A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_033140	SNOO_033140A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_070070	SNOO_070070A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_080120	SNOO_080120A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_019070	SNOO_019070A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_145570	SNOO_145570A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_095670	SNOO_095670A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_095670	SNOO_095670A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_006520	SNOO_006520A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_561700	SNOO_561700_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_159150	SNOO_159150A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_516980	SNOO_516980_1	0.2447552447552438	0.1398601398601395	0.1398601398601395
SNOO_123750	SNOO_123750A_1	0.1284965034965036	0.2447552447552438	0.1284965034965036
SNOO_123750	SNOO_123750A_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_406980	SNOO_406980A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_061480	SNOO_061480A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_148360	SNOO_148360A_1	0.0353730231895614	0.3296703296703253	0.0353730231895614
SNOO_021340	SNOO_021340A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_539800	SNOO_539800_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_084170	SNOO_084170A_1	0.0848952556549486	0.5274725274725256	0.0848952556549486
SNOO_097390	SNOO_097390A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_023560	SNOO_023560A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_157750	SNOO_157750A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_155870	SNOO_155870A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_128960	SNOO_128960A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_128960	SNOO_128960A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_120380	SNOO_120380A_1	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_400990	SNOO_400990A_1	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_400990	SNOO_400990A_2	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_603490	SNOO_603490_1	0.0489510489510489	0.3496503496503492	0.0489510489510489
SNOO_095460	SNOO_095460A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_124810	SNOO_124810A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_136420	SNOO_136420A_1	0.084895255654948	0.5274725274725256	0.084895255654948
SNOO_133990	SNOO_133990A_3	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_097470	SNOO_097470A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_017760	SNOO_017760A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_038120	SNOO_038120A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_097510	SNOO_097510A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_034340	SNOO_034340A_1	0.4079254079254084	0.1118881118881117	0.1118881118881117
SNOO_034340	SNOO_034340A_2	0.4079254079254084	0.1118881118881117	0.1118881118881117
SNOO_160770	SNOO_160770A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_502530	SNOO_502530_1	0.084895255654948	0.5274725274725256	0.084895255654948
SNOO_610940	SNOO_610940_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_072620	SNOO_072620A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_161690	SNOO_161690A_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_429350	SNOO_429350A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_097020	SNOO_097020A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_030160	SNOO_030160A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_030160	SNOO_030160A_2	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_119430	SNOO_119430A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_163040	SNOO_163040A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_036890	SNOO_036890A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_000890	SNOO_000890A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_146640	SNOO_146640A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_105550	SNOO_105550A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_438960	SNOO_438960A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_068070	SNOO_068070A_1	0.4079254079254084	0.1118881118881117	0.1118881118881117
SNOO_068070	SNOO_068070A_2	0.4079254079254084	0.1118881118881117	0.1118881118881117
SNOO_436650	SNOO_436650A_1	0.4405594405594418	0.3356643356643369	0.3356643356643369
SNOO_102300	SNOO_102300BA_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_307770	SNOO_307770A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_122520	SNOO_122520A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_124320	SNOO_124320A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_407130	SNOO_407130A_1	0.084895255654948	0.5274725274725256	0.084895255654948
SNOO_162240	SNOO_162240A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_440200	SNOO_440200A_2	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_101900	SNOO_101900A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_500640	SNOO_500640_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_057300	SNOO_057300A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_057300	SNOO_057300A_2	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_437810	SNOO_437810A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_101550	SNOO_101550A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_141060	SNOO_141060A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_610970	SNOO_610970_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_420290	SNOO_420290A_1	0.4038461538461552	0.0565968371032989	0.0565968371032989
SNOO_148540	SNOO_148540A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_117430	SNOO_117430A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_031000	SNOO_031000A_1	0.1223776223776225	0.2797202797202817	0.1223776223776225
SNOO_148950	SNOO_148950A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_148950	SNOO_148950A_2	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_109740	SNOO_109740A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_060960	SNOO_060960A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_060610	SNOO_060610A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_165550	SNOO_165550A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_031980	SNOO_031980A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_047020	SNOO_047020A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_110940	SNOO_110940A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_131240	SNOO_131240A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_411330	SNOO_411330A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_159890	SNOO_159890A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_036190	SNOO_036190A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_106330	SNOO_106330AB_1	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_024660	SNOO_024660A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_024990	SNOO_024990A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_024990	SNOO_024990A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_077010	SNOO_077010A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_096380	SNOO_096380A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_151610	SNOO_151610A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_136010	SNOO_136010A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_059280	SNOO_059280A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_055820	SNOO_055820A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_068100	SNOO_068100A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_048570	SNOO_048570A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_056590	SNOO_056590A_1	0.4038461538461552	0.0565968371032989	0.0565968371032989
SNOO_086290	SNOO_086290A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_092340	SNOO_092340A_1	0.4405594405594418	0.1598401598401601	0.1598401598401601
SNOO_607960	SNOO_607960_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_158410	SNOO_158410A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_039410	SNOO_039410A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_022810	SNOO_022810A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_038170	SNOO_038170A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_077330	SNOO_077330A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_101300	SNOO_101300A_1	0.5384615384615398	0.5274725274725256	0.5274725274725256
SNOO_412480	SNOO_412480A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_004590	SNOO_004590A_1	0.084895255654948	0.5274725274725256	0.084895255654948
SNOO_046330	SNOO_046330A_3	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_508760	SNOO_508760_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_307980	SNOO_307980A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_429830	SNOO_429830A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_080320	SNOO_080320A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_119270	SNOO_119270A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_072920	SNOO_072920A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_162070	SNOO_162070A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_019990	SNOO_019990A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_611050	SNOO_611050_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_611050	SNOO_611050_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_098340	SNOO_098340A_1	0.084895255654948	0.5274725274725256	0.084895255654948
SNOO_121000	SNOO_121000A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_006820	SNOO_006820A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_050000	SNOO_050000A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_091780	SNOO_091780A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_099920	SNOO_099920A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_423520	SNOO_423520A_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_151780	SNOO_151780A_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_105370	SNOO_105370A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_040880	SNOO_040880A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_070900	SNOO_070900A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_049560	SNOO_049560A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_049560	SNOO_049560A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_132410	SNOO_132410A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_428680	SNOO_428680A_2	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_025740	SNOO_025740A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_505350	SNOO_505350_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_414430	SNOO_414430A_1	0.1223776223776225	0.2797202797202817	0.1223776223776225
SNOO_137950	SNOO_137950A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_071640	SNOO_071640A_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_007460	SNOO_007460A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_006170	SNOO_006170A_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_009930	SNOO_009930A_1	0.1284965034965036	0.0489510489510489	0.0489510489510489
SNOO_009930	SNOO_009930A_2	0.2447552447552438	0.1398601398601395	0.1398601398601395
SNOO_099350	SNOO_099350A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_126760	SNOO_126760A_1	0.2447552447552455	0.4195804195804207	0.2447552447552455
SNOO_074710	SNOO_074710A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_405830	SNOO_405830A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_508730	SNOO_508730_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_405250	SNOO_405250A_1	0.1284965034965036	0.0489510489510486	0.0489510489510486
SNOO_411650	SNOO_411650A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_411550	SNOO_411550A_1	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_411550	SNOO_411550A_2	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_446820	SNOO_446820A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_134740	SNOO_134740A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_077440	SNOO_077440A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_077440	SNOO_077440A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_144570	SNOO_144570A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_563560	SNOO_563560_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_563560	SNOO_563560_6	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_152590	SNOO_152590A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_072590	SNOO_072590A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_072590	SNOO_072590A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_154710	SNOO_154710A_1	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_302520	SNOO_302520A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_403900	SNOO_403900A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_090310	SNOO_090310A_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_051570	SNOO_051570A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_148090	SNOO_148090A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_522830	SNOO_522830_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_087030	SNOO_087030A_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_136550	SNOO_136550A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_008410	SNOO_008410A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_052970	SNOO_052970A_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
